backend,benchmark,problem,circuit_type,generation,candidate_id,strategy,source,score_from_run,ppa_score,area,power,eff_clk_period,ref_area,ref_power,ref_eff_clk_period,g_A,g_P,g_T,candidate_dir,report_path
classic_revolution_8x5,RTLLM,Prob015_multi_pipe_8bit,sequential,5,7013c4fe-1691-480f-879b-9e8df9a00fb1,C-F,generation_log,-0.0147684713518,-0.0147684713518,724,0.103,0.95,980,0.0898,0.82,0.261224489796,-0.146993318486,-0.158536585366,,
classic_revolution_8x5,RTLLM,Prob024_fsm,combinational,2,46b1be03-269f-420f-951c-ae169bf7196b,M-S,generation_log,0.500233552289,0.340350328433,36,0.00373,0.18,46,0.00695,0,0.217391304348,0.463309352518,-180000000000,,
classic_revolution_8x5,RTLLM,Prob041_traffic_light,combinational,3,c6c15e4f-86f5-46d8-83d0-f78e0b0ec30c,C-F,generation_log,0.420875090777,0.631312636166,124,0.000258,0,170,0.0324,0,0.270588235294,0.992037037037,0,,
classic_revolution_8x5,RTLLM,Prob045_alu,combinational,2,24ff008f-3493-4008-96bb-b8122e104c08,M-E,generation_log,0.415413890532,0.623120835797,1659,0.000928,0,2225,0.114,0,0.254382022472,0.991859649123,0,,
classic_revolution_8x5,RTLLM,Prob049_signal_generator,sequential,3,6f121abf-b02e-4ebf-b3ad-21d5679bc399,C-F,generation_log,0.263803228132,0.263803228132,76,0.00252,0.37,94,0.00467,0.43,0.191489361702,0.460385438972,0.139534883721,,
classic_revolution_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,combinational,2,d0c2a817-1f3f-48d0-9dcf-6e1968566b64,M-F,generation_log,0.465352331606,0.698028497409,3,7.61e-07,0,5,0.000193,0,0.4,0.996056994819,0,,
classic_revolution_8x5,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,combinational,2,76f7605a-1184-468f-8f0b-e468c0748293,C-F,generation_log,0.331046337818,0.496569506726,5,1.53e-06,0,5,0.000223,0,0,0.993139013453,0,,
classic_revolution_8x5,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,4,0e879240-c200-4a89-9952-95a5ac3f567b,C-F,generation_log,0.135602919144,0.135602919144,2790,0.299,0.74,3025,0.437,0.75,0.0776859504132,0.315789473684,0.0133333333333,,
elite_pareto_slot_2,RTLLM,Prob015_multi_pipe_8bit,sequential,5,71dc30c2-9e29-4e34-8974-2821926c8370,C-F,generation_log,0.205599819373,0.205599819373,788,0.0531,0.81,980,0.0898,0.82,0.195918367347,0.40868596882,0.0121951219512,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/elite_pareto_slot_2/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen5/Prob015_multi_pipe_8bit_sample3_C-F,
elite_pareto_slot_2,RTLLM,Prob024_fsm,combinational,3,c01daffa-32db-47ff-8636-f9e3b0a78e2e,M-R,generation_log,0.683497028464,0.595245542696,24,0.002,0.14,46,0.00695,0,0.478260869565,0.712230215827,-140000000000,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/elite_pareto_slot_2/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm/Gen3/Prob024_fsm_sample1_M-R,
elite_pareto_slot_2,RTLLM,Prob041_traffic_light,combinational,4,507076d3-3322-4532-b56c-7613de5eedb2,M-S,generation_log,0.364970951344,0.547456427015,151,0.000546,0,170,0.0324,0,0.111764705882,0.983148148148,0,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/elite_pareto_slot_2/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen4/Prob041_traffic_light_sample2_M-S,
elite_pareto_slot_2,RTLLM,Prob045_alu,combinational,4,add9ec30-7289-4a4d-9819-3511677e83ef,M-S,generation_log,0.399707635193,0.599561452789,1763,0.000971,0,2225,0.114,0,0.207640449438,0.99148245614,0,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/elite_pareto_slot_2/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen4/Prob045_alu_sample6_M-S,
elite_pareto_slot_2,RTLLM,Prob049_signal_generator,sequential,1,184bc7d9-6c21-4e77-a213-150761fc204d,M-E,generation_log,0.259849383048,0.259849383048,54,0.00432,0.31,94,0.00467,0.43,0.425531914894,0.0749464668094,0.279069767442,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/elite_pareto_slot_2/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen1/Prob049_signal_generator_sample5_M-E,
elite_pareto_slot_2,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,combinational,0,00fa4bb0-01ac-41b8-8a41-11e3deea46cf,initial,generation_log,0.465352331606,0.698028497409,3,7.61e-07,0,5,0.000193,0,0.4,0.996056994819,0,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/elite_pareto_slot_2/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen0/Prob116_m2014_q3_sample1_initial,
elite_pareto_slot_2,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,combinational,0,dfc1b35c-c333-4f24-85af-fd340d935741,initial,generation_log,0.263617339312,0.395426008969,6,2.04e-06,0,5,0.000223,0,-0.2,0.990852017937,0,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/elite_pareto_slot_2/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen0/Prob135_m2014_q6b_sample1_initial,
elite_pareto_slot_2,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,1,3f2e02d0-4d16-4a63-ab9b-9f4680e39016,M-S,generation_log,0.135602919144,0.135602919144,2790,0.299,0.74,3025,0.437,0.75,0.0776859504132,0.315789473684,0.0133333333333,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/elite_pareto_slot_2/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen1/Prob153_gshare_sample8_M-S,
scalar_elite,RTLLM,Prob015_multi_pipe_8bit,sequential,1,a1dd1ab8-ff82-4a05-b5f9-d05e1dc341df,M-S,generation_log,0.0716892765037,0.0716892765037,600,0.0845,1.01,980,0.0898,0.82,0.387755102041,0.0590200445434,-0.231707317073,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/scalar_elite/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen1/Prob015_multi_pipe_8bit_sample7_M-S,
scalar_elite,RTLLM,Prob024_fsm,combinational,3,290cb01a-7e76-44fd-900a-b67c00409460,M-I,generation_log,0.631618183714,0.522427275571,26,0.00271,0.15,46,0.00695,0,0.434782608696,0.610071942446,-150000000000,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/scalar_elite/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm/Gen3/Prob024_fsm_sample4_M-I,
scalar_elite,RTLLM,Prob041_traffic_light,combinational,2,7d4c36ac-413f-494a-8df5-316ba8e5e484,C-F,generation_log,0.418231057855,0.627346586783,124,0.000515,0,170,0.0324,0,0.270588235294,0.984104938272,0,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/scalar_elite/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen2/Prob041_traffic_light_sample7_C-F,
scalar_elite,RTLLM,Prob045_alu,combinational,3,bb921cc0-b1a3-409f-a632-20ffc84c31c4,M-R,generation_log,0.397701590118,0.596552385176,1776,0.000991,0,2225,0.114,0,0.201797752809,0.991307017544,0,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/scalar_elite/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample6_M-R,
scalar_elite,RTLLM,Prob049_signal_generator,sequential,1,d260c750-1cb6-4200-9def-bfb27edbe9b9,M-I,generation_log,0.263803228132,0.263803228132,76,0.00252,0.37,94,0.00467,0.43,0.191489361702,0.460385438972,0.139534883721,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/scalar_elite/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen1/Prob049_signal_generator_sample8_M-I,
scalar_elite,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,combinational,3,faf6ce13-5e46-4b52-b02b-08b80687343a,M-E,generation_log,0.464404145078,0.696606217617,3,1.31e-06,0,5,0.000193,0,0.4,0.993212435233,0,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/scalar_elite/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen3/Prob116_m2014_q3_sample6_M-E,
scalar_elite,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,combinational,1,00708530-3a10-4c2f-9b49-947d60fe3285,M-S,generation_log,0.263617339312,0.395426008969,6,2.04e-06,0,5,0.000223,0,-0.2,0.990852017937,0,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/scalar_elite/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen1/Prob135_m2014_q6b_sample2_M-S,
scalar_elite,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,3,c2465cfa-06c7-4023-8693-f05f66f6379f,C-F,generation_log,0.06576411084,0.06576411084,2960,0.366,0.74,3025,0.437,0.75,0.0214876033058,0.162471395881,0.0133333333333,/workspace/exp/natural_qd_push/n01_cell_retention_20260703_053243_UTC/live/scalar_elite/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen3/Prob153_gshare_sample5_C-F,
smooth_qd_v2_8x5,RTLLM,Prob015_multi_pipe_8bit,sequential,2,42a28255-e02e-43e3-983d-b0d29fb16027,C-F,generation_log,0.0267395458373,0.0267395458373,800,0.0969,0.84,980,0.0898,0.82,0.183673469388,-0.0790645879733,-0.0243902439024,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob015_multi_pipe_8bit/Gen2/Prob015_multi_pipe_8bit_sample5_C-F,
smooth_qd_v2_8x5,RTLLM,Prob024_fsm,combinational,2,f59bb4b9-aca4-417f-9935-74e54cf07184,M-E,generation_log,0.683497028464,0.595245542696,24,0.002,0.14,46,0.00695,0,0.478260869565,0.712230215827,-140000000000,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob024_fsm/Gen2/Prob024_fsm_sample2_M-E,
smooth_qd_v2_8x5,RTLLM,Prob041_traffic_light,combinational,4,c366c562-fbe3-4a1c-9693-acff6646c5d7,M-R,generation_log,0.467748729121,0.701623093682,100,0.000276,0,170,0.0324,0,0.411764705882,0.991481481481,0,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob041_traffic_light/Gen4/Prob041_traffic_light_sample6_M-R,
smooth_qd_v2_8x5,RTLLM,Prob045_alu,combinational,3,02454a11-7947-4041-8018-70405a55e879,C-F,generation_log,0.408545896577,0.612818844865,1705,0.00092,0,2225,0.114,0,0.233707865169,0.991929824561,0,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob045_alu/Gen3/Prob045_alu_sample3_C-F,
smooth_qd_v2_8x5,RTLLM,Prob049_signal_generator,sequential,0,69a59402-bf62-4b30-a867-41fd2922d91c,initial,generation_log,0.234774694403,0.234774694403,82,0.00252,0.38,94,0.00467,0.43,0.127659574468,0.460385438972,0.116279069767,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/RTLLM/Prob049_signal_generator/Gen0/Prob049_signal_generator_sample2_initial,
smooth_qd_v2_8x5,VerilogEval-Spec-to-RTL,Prob116_m2014_q3,combinational,2,5ced61de-bcdc-44d2-9f2a-ec6bfc510207,initial,generation_log,0.465352331606,0.698028497409,3,7.61e-07,0,5,0.000193,0,0.4,0.996056994819,0,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob116_m2014_q3/Gen2/Prob116_m2014_q3_sample1_initial,
smooth_qd_v2_8x5,VerilogEval-Spec-to-RTL,Prob135_m2014_q6b,combinational,2,46509943-05a5-46f4-9d55-366601876d5a,M-S,generation_log,0.264140508221,0.396210762332,6,1.69e-06,0,5,0.000223,0,-0.2,0.992421524664,0,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob135_m2014_q6b/Gen2/Prob135_m2014_q6b_sample1_M-S,
smooth_qd_v2_8x5,VerilogEval-Spec-to-RTL,Prob153_gshare,sequential,1,e0ab3225-bbe9-457b-ac44-57f1e2330a8d,M-S,generation_log,0.1309222031,0.1309222031,2837,0.31,0.72,3025,0.437,0.75,0.0621487603306,0.29061784897,0.04,/workspace/exp/natural_qd_push/p0_v2_anchor_20260703_041511_UTC/live/smooth_qd_v2_8x5/seed_1001/openai_gpt-oss-120b/VerilogEval-Spec-to-RTL/Prob153_gshare/Gen1/Prob153_gshare_sample8_M-S,
